#LB_label,#LA_label,#ID,ChargeTransfer,la_Me,la_nB,nO,la_nHM,la_Ui,la_nHAcc,la_AMW,C-041,AMW,nPyrroles,la_Mv,TPSA(NO),la_nF,nRSR,nCt,nHDon,C-033,nPyridines,C-006,la_nX,la_Ms,H-051,nX,la_MW,la_Mp,la_nAB,nF,C-027,nPyrazines,la_C-026,nCIC,ARR,H-049,nArNH2,nH,RBF,la_F-084,nRCO,nCrt,Total_MW,la_nBM,la_nBnz,la_LAI,la_ARR,la_RBF
60,6,C9H2N2OF2:BH3,-0.24548,0.91,1,1,0,0.0,0,3.46,0,12.01,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,205.97,0,0,0,0.0,0.0
60,7,C9H2N2OF2:BF3,-0.12222,1.3,1,1,0,0.0,3,16.95,0,12.01,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,259.94,0,0,0,0.0,0.0
60,8,C9H2N2OF2:BCl3,-0.29086,1.16,1,1,0,0.0,0,29.29,0,12.01,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,309.29,0,0,0,0.0,0.0
60,9,C9H2N2OF2:BBr3,-0.26066,1.09,1,1,0,0.0,0,62.63,0,12.01,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,442.64,0,0,0,0.0,0.0
60,10,C9H2N2OF2:C18BF15,-0.33522,1.2,1,1,0,4.248,15,15.06,0,12.01,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,1,0.0,0,0,2,0.0,15,1,0,704.12,18,3,1,0.5,0.083
60,11,C9H2N2OF2:BI3,-0.16022,0.97,1,1,0,0.0,0,97.88,0,12.01,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,583.64,0,0,0,0.0,0.0
60,12,C9H2N2OF2:O2S,-6e-05,1.24,0,1,0,1.585,2,21.36,0,12.01,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,1,0.0,0,0,2,0.0,0,1,0,256.2,2,0,0,0.0,0.0
61,1,C9H2N2OCl2:AlCl3,-0.15044,1.1,0,1,1,0.0,0,33.33,0,14.06,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,358.36,0,0,0,0.0,0.0
61,2,C9H2N2OCl2:AlH3,-0.12546,0.86,0,1,1,0.0,0,7.5,0,14.06,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,255.04,0,0,0,0.0,0.0
61,3,C9H2N2OCl2:C18F15Al,-0.1576,1.19,0,1,1,4.248,15,15.53,0,14.06,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,0,0,0,15,1,0.0,0,0,2,0.0,15,1,0,753.19,18,3,1,0.5,0.083
61,4,C9H2N2OCl2:C3H9Al,-0.11686,0.93,0,1,1,0.0,0,5.55,0,14.06,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,297.13,0,0,0,0.0,0.0
61,5,C9H2N2OCl2:C2H5AlCl2,-0.14166,0.99,0,1,1,0.0,0,12.7,0,14.06,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,351.98,0,0,0,0.0,0.0
61,6,C9H2N2OCl2:BH3,-0.2475,0.91,1,1,0,0.0,0,3.46,0,14.06,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,238.87,0,0,0,0.0,0.0
61,7,C9H2N2OCl2:BF3,-0.14576,1.3,1,1,0,0.0,3,16.95,0,14.06,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,292.84,0,0,0,0.0,0.0
61,8,C9H2N2OCl2:BCl3,-0.29638,1.16,1,1,0,0.0,0,29.29,0,14.06,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,342.19,0,0,0,0.0,0.0
61,9,C9H2N2OCl2:BBr3,-0.26538,1.09,1,1,0,0.0,0,62.63,0,14.06,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,475.54,0,0,0,0.0,0.0
61,10,C9H2N2OCl2:C18BF15,-0.36012,1.2,1,1,0,4.248,15,15.06,0,14.06,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,2,511.99,0.72,18,0,0,0,18,1,0.0,0,0,2,0.0,15,1,0,737.02,18,3,1,0.5,0.083
61,11,C9H2N2OCl2:BI3,-0.16688,0.97,1,1,0,0.0,0,97.88,0,14.06,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,616.54,0,0,0,0.0,0.0
61,12,C9H2N2OCl2:O2S,0.00124,1.24,0,1,0,1.585,2,21.36,0,14.06,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,0,0,0,0,1,0.0,0,0,2,0.0,0,1,0,289.1,2,0,0,0.0,0.0
62,1,C11H4N2OS:AlCl3,-0.1555,1.1,0,1,1,0.0,0,33.33,0,11.17,0,1.16,64.65,0,0,0,0,1,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,345.57,0,0,0,0.0,0.0
62,2,C11H4N2OS:AlH3,-0.13488,0.86,0,1,1,0.0,0,7.5,0,11.17,0,0.63,64.65,0,0,0,0,1,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,242.25,0,0,0,0.0,0.0
62,3,C11H4N2OS:C18F15Al,-0.16944,1.19,0,1,1,4.248,15,15.53,0,11.17,0,0.76,64.65,15,0,0,0,1,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,2,0.313,0,0,4,0.0,15,0,0,740.4,18,3,1,0.5,0.083
62,4,C11H4N2OS:C3H9Al,-0.1316,0.93,0,1,1,0.0,0,5.55,0,11.17,0,0.56,64.65,0,0,0,0,1,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,284.34,0,0,0,0.0,0.0
62,5,C11H4N2OS:C2H5AlCl2,-0.15166,0.99,0,1,1,0.0,0,12.7,0,11.17,0,0.71,64.65,0,0,0,0,1,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,339.19,0,0,0,0.0,0.0
62,6,C11H4N2OS:BH3,-0.27072,0.91,1,1,0,0.0,0,3.46,0,11.17,0,0.42,64.65,0,0,0,0,1,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,226.08,0,0,0,0.0,0.0
62,7,C11H4N2OS:BF3,-0.20934,1.3,1,1,0,0.0,3,16.95,0,11.17,0,0.51,64.65,3,0,0,0,1,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,280.05,0,0,0,0.0,0.0
62,8,C11H4N2OS:BCl3,-0.31166,1.16,1,1,0,0.0,0,29.29,0,11.17,0,0.95,64.65,0,0,0,0,1,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,329.4,0,0,0,0.0,0.0
62,9,C11H4N2OS:BBr3,-0.28672,1.09,1,1,0,0.0,0,62.63,0,11.17,0,1.24,64.65,0,0,0,0,1,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,462.75,0,0,0,0.0,0.0
62,10,C11H4N2OS:C18BF15,-0.35398,1.2,1,1,0,4.248,15,15.06,0,11.17,0,0.73,64.65,15,0,0,0,1,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,2,0.313,0,0,4,0.0,15,0,0,724.23,18,3,1,0.5,0.083
62,11,C11H4N2OS:BI3,-0.2081,0.97,1,1,0,0.0,0,97.88,0,11.17,0,1.49,64.65,0,0,0,0,1,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,603.75,0,0,0,0.0,0.0
62,12,C11H4N2OS:O2S,-0.00086,1.24,0,1,0,1.585,2,21.36,0,11.17,0,0.7,64.65,0,0,0,0,1,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,2,0.313,0,0,4,0.0,0,0,0,276.31,2,0,0,0.0,0.0
63,1,C13H6N2O:AlCl3,-0.15562,1.1,0,1,1,0.0,0,33.33,0,9.37,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,339.54,0,0,0,0.0,0.0
63,2,C13H6N2O:AlH3,-0.13504,0.86,0,1,1,0.0,0,7.5,0,9.37,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,236.22,0,0,0,0.0,0.0
63,3,C13H6N2O:C18F15Al,-0.14224,1.19,0,1,1,4.248,15,15.53,0,9.37,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,2,0.353,0,0,6,0.0,15,0,0,734.37,18,3,1,0.5,0.083
63,4,C13H6N2O:C3H9Al,-0.13048,0.93,0,1,1,0.0,0,5.55,0,9.37,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,278.31,0,0,0,0.0,0.0
63,5,C13H6N2O:C2H5AlCl2,-0.14822,0.99,0,1,1,0.0,0,12.7,0,9.37,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,333.16,0,0,0,0.0,0.0
63,6,C13H6N2O:BH3,-0.26786,0.91,1,1,0,0.0,0,3.46,0,9.37,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,220.05,0,0,0,0.0,0.0
63,7,C13H6N2O:BF3,-0.20514,1.3,1,1,0,0.0,3,16.95,0,9.37,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,274.02,0,0,0,0.0,0.0
63,8,C13H6N2O:BCl3,-0.30602,1.16,1,1,0,0.0,0,29.29,0,9.37,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,323.37,0,0,0,0.0,0.0
63,9,C13H6N2O:BBr3,-0.27994,1.09,1,1,0,0.0,0,62.63,0,9.37,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,456.72,0,0,0,0.0,0.0
63,10,C13H6N2O:C18BF15,-0.35336,1.2,1,1,0,4.248,15,15.06,0,9.37,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,2,0.353,0,0,6,0.0,15,0,0,718.2,18,3,1,0.5,0.083
63,11,C13H6N2O:BI3,-0.21264,0.97,1,1,0,0.0,0,97.88,0,9.37,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,597.72,0,0,0,0.0,0.0
63,12,C13H6N2O:O2S,0.00012,1.24,0,1,0,1.585,2,21.36,0,9.37,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,2,0.353,0,0,6,0.0,0,0,0,270.28,2,0,0,0.0,0.0
64,1,C14H8N2O:AlCl3,-0.1579,1.1,0,1,1,0.0,0,33.33,0,8.81,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,353.57,0,0,0,0.0,0.0
64,2,C14H8N2O:AlH3,-0.1377,0.86,0,1,1,0.0,0,7.5,0,8.81,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,250.25,0,0,0,0.0,0.0
64,3,C14H8N2O:C18F15Al,-0.16208,1.19,0,1,1,4.248,15,15.53,0,8.81,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,2,0.333,0,0,8,0.0,15,0,0,748.4,18,3,1,0.5,0.083
64,4,C14H8N2O:C3H9Al,-0.13134,0.93,0,1,1,0.0,0,5.55,0,8.81,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,292.34,0,0,0,0.0,0.0
64,5,C14H8N2O:C2H5AlCl2,-0.15024,0.99,0,1,1,0.0,0,12.7,0,8.81,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,347.19,0,0,0,0.0,0.0
64,6,C14H8N2O:BH3,-0.27192,0.91,1,1,0,0.0,0,3.46,0,8.81,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,234.08,0,0,0,0.0,0.0
64,7,C14H8N2O:BF3,-0.21342,1.3,1,1,0,0.0,3,16.95,0,8.81,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,288.05,0,0,0,0.0,0.0
64,8,C14H8N2O:BCl3,-0.30968,1.16,1,1,0,0.0,0,29.29,0,8.81,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,337.4,0,0,0,0.0,0.0
64,9,C14H8N2O:BBr3,-0.28488,1.09,1,1,0,0.0,0,62.63,0,8.81,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,470.75,0,0,0,0.0,0.0
64,10,C14H8N2O:C18BF15,-0.35446,1.2,1,1,0,4.248,15,15.06,0,8.81,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,2,0.333,0,0,8,0.0,15,0,0,732.23,18,3,1,0.5,0.083
64,11,C14H8N2O:BI3,-0.21918,0.97,1,1,0,0.0,0,97.88,0,8.81,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,611.75,0,0,0,0.0,0.0
64,12,C14H8N2O:O2S,-0.00078,1.24,0,1,0,1.585,2,21.36,0,8.81,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,2,0.333,0,0,8,0.0,0,0,0,284.31,2,0,0,0.0,0.0
65,1,C13H5N2OF:AlCl3,-0.15468,1.1,0,1,1,0.0,0,33.33,0,10.19,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,1,133.33,1.89,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,357.53,0,0,0,0.0,0.0
65,2,C13H5N2OF:AlH3,-0.1338,0.86,0,1,1,0.0,0,7.5,0,10.19,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,1,30.01,1.25,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,254.21,0,0,0,0.0,0.0
65,3,C13H5N2OF:C18F15Al,-0.1591,1.19,0,1,1,4.248,15,15.53,0,10.19,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,1,528.16,0.78,18,1,0,0,15,2,0.333,0,0,5,0.0,15,0,0,752.36,18,3,1,0.5,0.083
65,4,C13H5N2OF:C3H9Al,-0.12978,0.93,0,1,1,0.0,0,5.55,0,10.19,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,1,72.1,0.79,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,296.3,0,0,0,0.0,0.0
65,5,C13H5N2OF:C2H5AlCl2,-0.14676,0.99,0,1,1,0.0,0,12.7,0,10.19,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,1,126.95,1.02,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,351.15,0,0,0,0.0,0.0
65,6,C13H5N2OF:BH3,-0.26716,0.91,1,1,0,0.0,0,3.46,0,10.19,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,1,13.84,0.72,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,238.04,0,0,0,0.0,0.0
65,7,C13H5N2OF:BF3,-0.20368,1.3,1,1,0,0.0,3,16.95,0,10.19,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,1,67.81,0.67,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,292.01,0,0,0,0.0,0.0
65,8,C13H5N2OF:BCl3,-0.30464,1.16,1,1,0,0.0,0,29.29,0,10.19,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,1,117.16,1.36,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,341.36,0,0,0,0.0,0.0
65,9,C13H5N2OF:BBr3,-0.27886,1.09,1,1,0,0.0,0,62.63,0,10.19,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,1,250.51,1.73,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,474.71,0,0,0,0.0,0.0
65,10,C13H5N2OF:C18BF15,-0.35118,1.2,1,1,0,4.248,15,15.06,0,10.19,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,1,511.99,0.72,18,1,0,0,18,2,0.333,0,0,5,0.0,15,0,0,736.19,18,3,1,0.5,0.083
65,11,C13H5N2OF:BI3,-0.20716,0.97,1,1,0,0.0,0,97.88,0,10.19,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,1,391.51,2.71,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,615.71,0,0,0,0.0,0.0
65,12,C13H5N2OF:O2S,0.00114,1.24,0,1,0,1.585,2,21.36,0,10.19,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,1,64.07,0.85,0,1,0,0,0,2,0.333,0,0,5,0.0,0,0,0,288.27,2,0,0,0.0,0.0
66,1,C13H4N2OF2:AlCl3,-0.151,1.1,0,1,1,0.0,0,33.33,0,11.01,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,375.52,0,0,0,0.0,0.0
66,2,C13H4N2OF2:AlH3,-0.13,0.86,0,1,1,0.0,0,7.5,0,11.01,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,272.2,0,0,0,0.0,0.0
66,3,C13H4N2OF2:C18F15Al,-0.1396,1.19,0,1,1,4.248,15,15.53,0,11.01,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,2,0,0,15,2,0.316,0,0,4,0.0,15,0,0,770.35,18,3,1,0.5,0.083
66,4,C13H4N2OF2:C3H9Al,-0.12438,0.93,0,1,1,0.0,0,5.55,0,11.01,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,314.29,0,0,0,0.0,0.0
66,5,C13H4N2OF2:C2H5AlCl2,-0.143,0.99,0,1,1,0.0,0,12.7,0,11.01,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,369.14,0,0,0,0.0,0.0
66,6,C13H4N2OF2:BH3,-0.2597,0.91,1,1,0,0.0,0,3.46,0,11.01,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,256.03,0,0,0,0.0,0.0
66,7,C13H4N2OF2:BF3,-0.18604,1.3,1,1,0,0.0,3,16.95,0,11.01,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,310.0,0,0,0,0.0,0.0
66,8,C13H4N2OF2:BCl3,-0.2974,1.16,1,1,0,0.0,0,29.29,0,11.01,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,359.35,0,0,0,0.0,0.0
66,9,C13H4N2OF2:BBr3,-0.26852,1.09,1,1,0,0.0,0,62.63,0,11.01,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,492.7,0,0,0,0.0,0.0
66,10,C13H4N2OF2:C18BF15,-0.35282,1.2,1,1,0,4.248,15,15.06,0,11.01,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,2,511.99,0.72,18,2,0,0,18,2,0.316,0,0,4,0.0,15,0,0,754.18,18,3,1,0.5,0.083
66,11,C13H4N2OF2:BI3,-0.19424,0.97,1,1,0,0.0,0,97.88,0,11.01,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,633.7,0,0,0,0.0,0.0
66,12,C13H4N2OF2:O2S,0.00806,1.24,0,1,0,1.585,2,21.36,0,11.01,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,2,0,0,0,2,0.316,0,0,4,0.0,0,0,0,306.26,2,0,0,0.0,0.0
67,1,C13H4N2OCl2:AlCl3,-0.15284,1.1,0,1,1,0.0,0,33.33,0,12.5,0,1.16,64.65,0,0,0,0,0,0,0,3,3.28,0,2,133.33,1.89,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,408.42,0,0,0,0.0,0.0
67,2,C13H4N2OCl2:AlH3,-0.12942,0.86,0,1,1,0.0,0,7.5,0,12.5,0,0.63,64.65,0,0,0,0,0,0,0,0,2.0,0,2,30.01,1.25,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,305.1,0,0,0,0.0,0.0
67,3,C13H4N2OCl2:C18F15Al,-0.1378,1.19,0,1,1,4.248,15,15.53,0,12.5,0,0.76,64.65,15,0,0,0,0,0,0,15,4.43,0,2,528.16,0.78,18,0,0,0,15,2,0.316,0,0,4,0.0,15,0,0,803.25,18,3,1,0.5,0.083
67,4,C13H4N2OCl2:C3H9Al,-0.1226,0.93,0,1,1,0.0,0,5.55,0,12.5,0,0.56,64.65,0,0,0,0,0,0,0,0,1.69,0,2,72.1,0.79,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,347.19,0,0,0,0.0,0.0
67,5,C13H4N2OCl2:C2H5AlCl2,-0.14448,0.99,0,1,1,0.0,0,12.7,0,12.5,0,0.71,64.65,0,0,0,0,0,0,0,2,2.5,0,2,126.95,1.02,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,402.04,0,0,0,0.0,0.0
67,6,C13H4N2OCl2:BH3,-0.2587,0.91,1,1,0,0.0,0,3.46,0,12.5,0,0.42,64.65,0,0,0,0,0,0,0,0,2.0,0,2,13.84,0.72,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,288.93,0,0,0,0.0,0.0
67,7,C13H4N2OCl2:BF3,-0.18572,1.3,1,1,0,0.0,3,16.95,0,12.5,0,0.51,64.65,3,0,0,0,0,0,0,3,6.33,0,2,67.81,0.67,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,342.9,0,0,0,0.0,0.0
67,8,C13H4N2OCl2:BCl3,-0.29874,1.16,1,1,0,0.0,0,29.29,0,12.5,0,0.95,64.65,0,0,0,0,0,0,0,3,3.42,0,2,117.16,1.36,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,392.25,0,0,0,0.0,0.0
67,9,C13H4N2OCl2:BBr3,-0.27834,1.09,1,1,0,0.0,0,62.63,0,12.5,0,1.24,64.65,0,0,0,0,0,0,0,3,2.4,0,2,250.51,1.73,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,525.6,0,0,0,0.0,0.0
67,10,C13H4N2OCl2:C18BF15,-0.3401,1.2,1,1,0,4.248,15,15.06,0,12.5,0,0.73,64.65,15,0,0,0,0,0,0,15,4.45,0,2,511.99,0.72,18,0,0,0,18,2,0.316,0,0,4,0.0,15,0,0,787.08,18,3,1,0.5,0.083
67,11,C13H4N2OCl2:BI3,-0.19476,0.97,1,1,0,0.0,0,97.88,0,12.5,0,1.49,64.65,0,0,0,0,0,0,0,3,1.92,0,2,391.51,2.71,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,666.6,0,0,0,0.0,0.0
67,12,C13H4N2OCl2:O2S,0.00354,1.24,0,1,0,1.585,2,21.36,0,12.5,0,0.7,64.65,0,0,0,0,0,0,0,0,5.28,0,2,64.07,0.85,0,0,0,0,0,2,0.316,0,0,4,0.0,0,0,0,339.16,2,0,0,0.0,0.0
68,1,C9H7NO:AlCl3,-0.13906,1.1,0,1,1,0.0,0,33.33,0,8.06,0,1.16,32.86,0,0,0,1,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,2,0.5,0,0,7,0.0,0,0,0,278.5,0,0,0,0.0,0.0
68,2,C9H7NO:AlH3,-0.11892,0.86,0,1,1,0.0,0,7.5,0,8.06,0,0.63,32.86,0,0,0,1,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,2,0.5,0,0,7,0.0,0,0,0,175.18,0,0,0,0.0,0.0
68,3,C9H7NO:C18F15Al,-0.13718,1.19,0,1,1,4.248,15,15.53,0,8.06,0,0.76,32.86,15,0,0,1,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,2,0.5,0,0,7,0.0,15,0,0,673.33,18,3,1,0.5,0.083
68,4,C9H7NO:C3H9Al,-0.10048,0.93,0,1,1,0.0,0,5.55,0,8.06,0,0.56,32.86,0,0,0,1,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,2,0.5,0,0,7,0.0,0,0,0,217.27,0,0,0,0.0,0.0
68,5,C9H7NO:C2H5AlCl2,-0.1287,0.99,0,1,1,0.0,0,12.7,0,8.06,0,0.71,32.86,0,0,0,1,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,2,0.5,0,0,7,0.0,0,0,0,272.12,0,0,0,0.0,0.0
