#SMILES,BF3_Affinity,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nBridgehead,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,nHRing,n5HRing,n6HRing,n7HRing,naRing,n5aRing,n6aRing,naHRing,n5aHRing,n6aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,nAHRing,n5AHRing,n6AHRing,n7AHRing,nFRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,nG12FRing,nFHRing,n8FHRing,n11FHRing,nFARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,nG12FARing,nFAHRing,n8FAHRing,n11FAHRing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
CC1CCCC(C)(C)C1=O,55.95,0,0,0,26,10,0,16,9,0,1,0,0,0,0,0,0,0,26,10,25,1,0,0,1,25,1,0,0,0,1,0,3,3,1,1,0.888888889,13,11.6747981,14.04942153,25.43335761,24.15294118,24.48,15.86867545,29.53170324,0.5,0.449030696,0.540362367,0.978206062,0.928959276,0.941538462,0.610333671,1.13583474,10.01,0.230769231,1,0,26.500688,16.919312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4017,41.803,158.017635,140.1201151,5.389235197
O=C1CCC1,70.3,0,0,0,11,5,0,6,4,0,1,0,0,0,0,0,0,0,11,5,10,1,0,0,1,10,1,0,0,0,1,0,0,3,0,0,0.75,6.333333333,5.835567397,6.340282516,10.99417334,10.5254902,10.68,6.875902994,12.45525501,0.575757576,0.530506127,0.57638932,0.999470304,0.956862745,0.970909091,0.62508209,1.13229591,5.01,0.363636364,1,0,11.482758,6.887242,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7394,18.858,71.5377089,70.04186481,6.367442256
CC1CCC(C)C1=O,70.64,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,2,2,2,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.25,1,0,20.493516,12.906484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6215,32.569,123.4256646,112.088815,5.60444075
CC1(C)CCCCC1=O,73.93,0,0,0,23,9,0,14,8,0,1,0,0,0,0,0,0,0,23,9,22,1,0,0,1,22,1,0,0,0,1,0,2,4,0,1,0.875,11.66666667,10.50695196,12.50759373,22.54552076,21.42745098,21.72,14.07012096,26.11641359,0.507246377,0.456823998,0.543808423,0.980240033,0.931628303,0.944347826,0.611744389,1.135496243,9.01,0.260869565,1,0,23.497102,14.912898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1557,37.256,140.7216498,126.1044651,5.482802829
CC1CC(=O)C(C)(C)C1,75.09,0,0,0,23,9,0,14,8,0,1,0,0,0,0,0,0,0,23,9,22,1,0,0,1,22,1,0,0,0,1,0,3,2,1,1,0.875,11.66666667,10.50695196,12.50759373,22.54552076,21.42745098,21.72,14.07012096,26.11641359,0.507246377,0.456823998,0.543808423,0.980240033,0.931628303,0.944347826,0.611744389,1.135496243,9.01,0.217391304,1,0,23.497102,14.912898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0116,37.186,140.7216498,126.1044651,5.482802829
CC1(C)CCCC1=O,75.25,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,2,3,0,1,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.25,1,0,20.493516,12.906484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7656,32.639,123.4256646,112.088815,5.60444075
CC1CCCCC1=O,76.03,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,1,4,1,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.3,1,0,20.493516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7656,32.639,123.4256646,112.088815,5.60444075
O=C1CCCCC1,76.36,0,0,0,17,7,0,10,6,0,1,0,0,0,0,0,0,0,17,7,16,1,0,0,1,16,1,0,0,0,1,0,0,5,0,0,0.833333333,9,8.171259679,9.423938123,16.76984705,15.97647059,16.2,10.47301198,19.2858343,0.529411765,0.480662334,0.554349301,0.986461591,0.939792388,0.952941176,0.616059528,1.134460841,7.01,0.352941176,1,0,17.48993,10.90007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5196,28.092,106.1296793,98.07316494,5.769009702
CC1CC(=O)CC(C)(C)C1,76.97,0,0,0,26,10,0,16,9,0,1,0,0,0,0,0,0,0,26,10,25,1,0,0,1,25,1,0,0,0,1,0,3,3,1,1,0.888888889,13,11.6747981,14.04942153,25.43335761,24.15294118,24.48,15.86867545,29.53170324,0.5,0.449030696,0.540362367,0.978206062,0.928959276,0.941538462,0.610333671,1.13583474,10.01,0.230769231,1,0,26.500688,16.919312,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4017,41.803,158.017635,140.1201151,5.389235197
O=C1CC2CCC1C2,77.22,0,0,0,18,8,2,10,7,0,1,0,0,0,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,1,0,0,4,2,0,0.857142857,10,9.171259679,10.42393812,17.76984705,16.97647059,17.2,11.47301198,20.2858343,0.555555556,0.509514427,0.579107674,0.987213725,0.943137255,0.955555556,0.637389554,1.126990795,25.01,0.388888889,1,0,19.15993,10.90007,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3755,30.455,111.0692056,110.0731649,6.11517583
CC1CCCC1=O,77.22,0,0,0,17,7,0,10,6,0,1,0,0,0,0,0,0,0,17,7,16,1,0,0,1,16,1,0,0,0,1,0,1,3,1,0,0.833333333,9,8.171259679,9.423938123,16.76984705,15.97647059,16.2,10.47301198,19.2858343,0.529411765,0.480662334,0.554349301,0.986461591,0.939792388,0.952941176,0.616059528,1.134460841,7.01,0.294117647,1,0,17.48993,10.90007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3755,28.022,106.1296793,98.07316494,5.769009702
CC1CCCC(=O)C1,77.3,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,1,4,1,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.3,1,0,20.493516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7656,32.639,123.4256646,112.088815,5.60444075
O=C1CCCC1,77.44,0,0,0,14,6,0,8,5,0,1,0,0,0,0,0,0,0,14,6,13,1,0,0,1,13,1,0,0,0,1,0,0,4,0,0,0.8,7.666666667,7.003413538,7.88211032,13.8820102,13.25098039,13.44,8.674457485,15.87054466,0.547619048,0.500243824,0.56300788,0.991572157,0.946498599,0.96,0.619604106,1.133610333,6.01,0.357142857,1,0,14.486344,8.893656,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1295,23.475,88.83369412,84.05751488,6.004108205
CC1CC(C)(C)CC1=O,77.5,0,0,0,23,9,0,14,8,0,1,0,0,0,0,0,0,0,23,9,22,1,0,0,1,22,1,0,0,0,1,0,3,2,1,1,0.875,11.66666667,10.50695196,12.50759373,22.54552076,21.42745098,21.72,14.07012096,26.11641359,0.507246377,0.456823998,0.543808423,0.980240033,0.931628303,0.944347826,0.611744389,1.135496243,9.01,0.217391304,1,0,23.497102,14.912898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0116,37.186,140.7216498,126.1044651,5.482802829
CC1CCC(=O)CC1,77.51,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,1,4,1,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.3,1,0,20.493516,12.906484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7656,32.639,123.4256646,112.088815,5.60444075
O=C1CCCCCC1,77.57,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,0,6,0,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.35,1,0,20.493516,12.906484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9097,32.709,123.4256646,112.088815,5.60444075
CC1CCC(=O)C1C,77.6,0,0,0,20,8,0,12,7,0,1,0,0,0,0,0,0,0,20,8,19,1,0,0,1,19,1,0,0,0,1,0,2,2,2,0,0.857142857,10.33333333,9.33910582,10.96576593,19.6576839,18.70196078,18.96,12.27156647,22.70112395,0.516666667,0.466955291,0.548288296,0.982884195,0.935098039,0.948,0.613578323,1.135056197,8.01,0.25,1,0,20.493516,12.906484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6215,32.569,123.4256646,112.088815,5.60444075
O=C1CCC2CCC1C2,77.71,0,0,0,21,9,2,12,8,0,1,0,0,0,0,0,0,0,22,10,21,1,0,0,1,21,1,0,0,0,1,0,0,5,2,0,0.875,11.33333333,10.33910582,11.96576593,20.6576839,19.70196078,19.96,13.27156647,23.70112395,0.53968254,0.492338372,0.569798377,0.983699234,0.938188609,0.95047619,0.631979356,1.12862495,28.01,0.380952381,1,0,22.163516,12.906484,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.7656,35.072,128.3651908,124.088815,5.908991191
CC1(C)C2(C)CCC1(CC2=O)[N+]([O-])=O,63.65,0,0,0,29,14,2,15,10,1,3,0,0,0,0,0,0,0,30,15,28,2,0,0,2,28,2,0,0,0,1,0,3,3,1,2,0.9,17.66666667,16.42111398,16.96606941,29.31391114,28.18039216,28.628,18.08855988,33.03356882,0.609195402,0.56624531,0.585036876,1.010824522,0.971737661,0.987172414,0.623743444,1.13908858,43.04,0.24137931,3,0,30.207895,17.082105,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.066666667,1.801,50.4714,188.8979168,197.1051933,6.796730805
CC1(C)C2(C)CCC1(CC2=O)C#N,64.99,0,0,0,28,13,2,15,11,1,1,0,0,0,0,0,0,0,29,14,27,1,1,0,2,27,1,1,0,0,1,0,3,3,0,3,0.9,16,14.75705603,16.5364712,27.65258558,26.48235294,26.828,18.12808084,31.61479668,0.571428571,0.527037715,0.590588257,0.987592342,0.945798319,0.958142857,0.647431459,1.129099881,40.02,0.25,2,0,30.273895,16.486105,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.29548,48.792,185.9769892,177.1153641,6.325548718
CC1(C)C2(C)CCC1(Br)CC2=O,67.73,0,0,0,27,12,2,15,10,0,1,0,0,0,0,1,0,1,28,13,27,1,0,0,1,27,1,0,0,0,1,0,3,3,1,2,0.9,19.66666667,19.24344351,16.06725687,26.66168973,25.45098039,25.696,18.29574551,30.37321341,0.728395062,0.71272013,0.595083588,0.98746999,0.942628903,0.951703704,0.677620204,1.12493383,37.02,0.259259259,1,0,30.553895,17.296105,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.9192,52.404,182.2407806,230.0306272,8.519652859
CC1(C)C2(C)CCC1(Cl)CC2=O,68.2,0,0,0,27,12,2,15,10,0,1,0,0,0,1,0,0,1,28,13,27,1,0,0,1,27,1,0,0,0,1,0,3,3,1,2,0.9,16.66666667,15.54233619,15.86936353,26.75491624,25.52941176,25.732,17.77478743,30.47568226,0.617283951,0.575642081,0.587754205,0.990922824,0.945533769,0.953037037,0.65832546,1.128728973,37.02,0.259259259,1,0,29.683895,16.426105,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.7631,49.33,178.1682293,186.0811428,6.891894177
CC(=O)OC12CCC(C)(C(=O)C1)C2(C)C,71.17,0,0,0,33,15,2,18,12,0,3,0,0,0,0,0,0,0,34,16,32,2,0,0,2,32,2,0,0,1,1,0,4,3,1,2,0.833333333,19,17.50670219,19.02084755,32.98252003,31.57647059,32.04,20.62770898,37.36576503,0.575757576,0.530506127,0.57638932,0.999470304,0.956862745,0.970909091,0.62508209,1.13229591,46.03,0.212121212,3,0,34.448274,21.529726,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0625,2.0874,55.243,212.4931267,210.1255944,6.367442256
COC(=O)C12CCC(C)(C(=O)C1)C2(C)C,71.71,0,0,0,33,15,2,18,12,0,3,0,0,0,0,0,0,0,34,16,32,2,0,0,2,32,2,0,0,1,1,0,3,3,0,3,0.833333333,19,17.50670219,19.02084755,32.98252003,31.57647059,32.04,20.62770898,37.36576503,0.575757576,0.530506127,0.57638932,0.999470304,0.956862745,0.970909091,0.62508209,1.13229591,46.03,0.212121212,3,0,34.448274,21.529726,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0625,1.9449,55.195,212.4931267,210.1255944,6.367442256
CC1(C)C2(C)CCC1(CC2=O)C#C,71.96,0,0,0,29,13,2,16,12,0,1,0,0,0,0,0,0,0,30,14,28,1,1,0,2,28,1,1,1,0,1,0,3,3,0,3,0.9,16,14.6747981,17.04942153,28.43335761,27.15294118,27.48,18.86867545,32.53170324,0.551724138,0.506027521,0.587911087,0.980460607,0.936308316,0.947586207,0.650643981,1.12178287,40.01,0.24137931,1,0,31.510688,16.919312,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.4051,52.012,192.2762138,176.1201151,6.073107418
COC12CCC(C)(C(=O)C1)C2(C)C,72.55,0,0,0,31,13,2,18,11,0,2,0,0,0,0,0,0,0,32,14,31,1,0,0,1,31,1,0,0,0,1,0,3,3,1,2,0.909090909,16.66666667,15.17467322,17.30604844,30.65185725,29.22745098,29.64,19.14746946,35.15637896,0.537634409,0.489505588,0.558259627,0.988769589,0.942820999,0.956129032,0.617660305,1.134076741,40.02,0.225806452,2,0,31.976274,20.661726,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.071428571,2.1707,50.486,189.0433735,182.1306798,5.87518322
CC1(C)C2(C)CCC1(CC2=O)C1=CC=CC=C1,74.59,0,6,6,37,17,2,20,16,0,1,0,0,0,0,0,0,0,39,19,32,1,0,6,7,35,4,0,0,0,6,1,3,3,0,3,0.5625,20.66666667,19.01049038,22.13307714,36.20903132,34.60392157,35,24.46578443,41.36228253,0.558558559,0.513797037,0.598191274,0.978622468,0.935241123,0.945945946,0.661237417,1.117899528,89.01,0.351351351,1,0,40.85786,20.93214,3,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.052631579,3.7235,68.866,235.5672368,228.1514153,6.166254466
CC1(C)C2(C)CCC1(CC2=O)C=C,75.37,0,0,0,31,13,2,18,12,0,1,0,0,0,0,0,0,0,32,14,30,2,0,0,2,30,2,0,0,1,2,0,3,3,0,3,0.75,16.33333333,14.84264424,17.59124934,30.32119446,28.87843137,29.24,19.66722994,34.94699289,0.52688172,0.478794976,0.567459656,0.978103047,0.931562302,0.943225806,0.634426772,1.127322351,40.01,0.225806452,1,0,32.844274,18.925726,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.071428571,2.9579,53.376,194.9126728,178.1357652,5.746315006
CC1(C)C2CCC1(C)C(=O)C2,77.23,0,0,0,27,11,2,16,10,0,1,0,0,0,0,0,0,0,28,12,27,1,0,0,1,27,1,0,0,0,1,0,3,3,1,2,0.9,14,12.6747981,15.04942153,26.43335761,25.15294118,25.48,16.86867545,30.53170324,0.518518519,0.469436967,0.557385983,0.979013245,0.931590414,0.943703704,0.624765757,1.130803824,34.01,0.259259259,1,0,28.170688,16.919312,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.4017,44.236,162.9571613,152.1201151,5.634078338
CC12CCC(C)(C(=O)C1)C2(C)C,77.48,0,0,0,30,12,2,18,11,0,1,0,0,0,0,0,0,0,31,13,30,1,0,0,1,30,1,0,0,0,1,0,4,3,0,3,0.909090909,15.33333333,13.84264424,16.59124934,29.32119446,27.87843137,28.24,18.66722994,33.94699289,0.511111111,0.461421475,0.553041645,0.977373149,0.929281046,0.941333333,0.622240998,1.13156643,37.01,0.233333333,1,0,31.174274,18.925726,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.7918,48.853,180.2531465,166.1357652,5.53785884
CCC12CCC(C)(C(=O)C1)C2(C)C,78.19,0,0,0,33,13,2,20,12,0,1,0,0,0,0,0,0,0,34,14,33,1,0,0,1,33,1,0,0,0,1,0,4,4,0,3,0.916666667,16.66666667,15.01049038,18.13307714,32.20903132,30.60392157,31,20.46578443,37.36228253,0.505050505,0.454863345,0.549487186,0.976031252,0.927391563,0.939393939,0.620175286,1.13219038,40.01,0.212121212,1,0,34.17786,20.93214,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.071428571,3.1819,53.47,197.5491317,180.1514153,5.459133796
CCCC(=O)C1=CC(=CC=C1)[N+]([O-])=O,62.78,0,6,6,25,14,0,11,10,1,3,0,0,0,0,0,0,0,25,14,17,2,0,6,8,20,5,0,0,0,6,1,1,2,0,0,0.3,17,16.0854217,15.8824138,25.53823744,24.72941176,25.108,16.4914509,28.20298953,0.68,0.643416868,0.635296552,1.021529497,0.989176471,1.00432,0.659658036,1.128119581,14.04,0.24,3,0,27.540723,13.069277,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.285714286,2.5776,52.3349,182.444999,193.0738932,7.722955728
CC(=O)C1=CC(=CC=C1)[N+]([O-])=O,65.1,0,6,6,19,12,0,7,8,1,3,0,0,0,0,0,0,0,19,12,11,2,0,6,8,14,5,0,0,0,6,1,1,0,0,0,0.125,14.33333333,13.74972941,12.79875819,19.76256373,19.27843137,19.588,12.89434192,21.37241024,0.754385965,0.723669969,0.673618852,1.040134933,1.014654283,1.030947368,0.678649575,1.124863697,12.04,0.315789474,3,0,21.533551,9.056449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,1.7974,43.1009,147.8530285,165.0425931,8.686452268
CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,67.07,0,6,6,19,12,0,7,8,1,3,0,0,0,0,0,0,0,19,12,11,2,0,6,8,14,5,0,0,0,6,1,1,0,0,0,0.125,14.33333333,13.74972941,12.79875819,19.76256373,19.27843137,19.588,12.89434192,21.37241024,0.754385965,0.723669969,0.673618852,1.040134933,1.014654283,1.030947368,0.678649575,1.124863697,12.04,0.315789474,3,0,21.533551,9.056449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.166666667,1.7974,43.1009,147.8530285,165.0425931,8.686452268
CC(=O)C1=CC=C(C=C1)C#N,67.08,0,6,6,18,11,0,7,9,1,1,0,0,0,0,0,0,0,18,11,10,1,1,6,8,13,4,1,0,0,5,2,1,0,0,0,0.125,12.66666667,12.08567147,12.36915998,18.10123816,17.58039216,17.788,12.93386287,19.95363809,0.703703704,0.671426193,0.687175555,1.005624342,0.976688453,0.988222222,0.718547937,1.10853545,11.02,0.333333333,2,0,21.599551,8.460449,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.090909091,1.76088,41.1615,144.9321009,145.0527638,8.05848688
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,67.1,0,12,12,27,15,0,12,14,0,1,0,0,0,0,0,0,0,28,16,15,1,0,12,13,21,7,0,0,0,11,2,0,1,0,0,0.071428571,17.33333333,16.33910582,17.96576593,26.6576839,25.70196078,25.96,19.27156647,29.70112395,0.641975309,0.605152067,0.665398738,0.987321626,0.951924473,0.961481481,0.713761721,1.100041628,46.01,0.518518519,1,0,32.183516,12.906484,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1875,3.112,60.9185,194.5223485,196.088815,7.262548704
CCC(=O)C1=CC=C(Br)C=C1,68.29,0,6,6,20,11,0,9,9,0,1,0,0,0,0,1,0,1,20,11,13,1,0,6,7,16,4,0,0,0,6,1,1,1,0,0,0.222222222,17.66666667,17.73990509,13.44177346,19.99817917,19.2745098,19.416,14.90008204,22.12734448,0.883333333,0.886995254,0.672088673,0.999908958,0.96372549,0.9708,0.745004102,1.106367224,11.02,0.3,1,0,24.883137,11.276863,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,3.0418,48.7635,158.4918775,211.983677,10.59918385
CCC(=O)C1=CC=C(Cl)C=C1,68.74,0,6,6,20,11,0,9,9,0,1,0,0,0,1,0,0,1,20,11,13,1,0,6,7,16,4,0,0,0,6,1,1,1,0,0,0.222222222,14.66666667,14.03879777,13.24388011,20.09140568,19.35294118,19.452,14.37912395,22.22981333,0.733333333,0.701939888,0.662194006,1.004570284,0.967647059,0.9726,0.718956198,1.111490666,11.02,0.3,1,0,24.013137,10.406863,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,2.9327,46.0735,154.4193262,168.0341926,8.401709629
COC(=O)C1=CC=CC(=C1)C(C)=O,68.8,0,6,6,23,13,0,10,10,0,3,0,0,0,0,0,0,0,23,13,15,2,0,6,8,18,5,0,0,1,5,2,1,0,0,0,0.2,15.66666667,14.83531763,14.85353633,23.43117261,22.6745098,23,15.43349102,25.70460645,0.68115942,0.64501381,0.645805927,1.018746635,0.985848252,1,0.671021349,1.117591585,13.03,0.260869565,3,0,25.77393,13.50407,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.153846154,1.6758,47.786,171.4482384,178.0629942,7.741869312
