#LB_label,#LA_label,#ID,ChargeTransfer,N#R,R-N(-R)-R,R--N--R,R-N=R,R-NH-R,NH2-R,NH3,O=R,S=R,R-S-R,R--S--R,nN(CO)2,C-041,nH,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
57,3,C9H4N2O:C18F15Al,-0.16666,2,0,0,0,0,0,0,1,0,0,0,0,0,4,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
57,4,C9H4N2O:C3H9Al,-0.12626,2,0,0,0,0,0,0,1,0,0,0,0,0,4,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
57,5,C9H4N2O:C2H5AlCl2,-0.14608,2,0,0,0,0,0,0,1,0,0,0,0,0,4,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
57,6,C9H4N2O:BH3,-0.25836,2,0,0,0,0,0,0,1,0,0,0,0,0,4,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
57,7,C9H4N2O:BF3,-0.15674,2,0,0,0,0,0,0,1,0,0,0,0,0,4,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
57,8,C9H4N2O:BCl3,-0.30432,2,0,0,0,0,0,0,1,0,0,0,0,0,4,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
57,9,C9H4N2O:BBr3,-0.27726,2,0,0,0,0,0,0,1,0,0,0,0,0,4,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
57,10,C9H4N2O:C18BF15,-0.35798,2,0,0,0,0,0,0,1,0,0,0,0,0,4,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
57,11,C9H4N2O:BI3,-0.19434,2,0,0,0,0,0,0,1,0,0,0,0,0,4,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
57,12,C9H4N2O:O2S,0.0031,2,0,0,0,0,0,0,1,0,0,0,0,0,4,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
58,1,C10H6N2O:AlCl3,-0.1587,2,0,0,0,0,0,0,1,0,0,0,0,0,6,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
58,2,C10H6N2O:AlH3,-0.1381,2,0,0,0,0,0,0,1,0,0,0,0,0,6,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
58,3,C10H6N2O:C18F15Al,-0.17234,2,0,0,0,0,0,0,1,0,0,0,0,0,6,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
58,4,C10H6N2O:C3H9Al,-0.13196,2,0,0,0,0,0,0,1,0,0,0,0,0,6,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
58,5,C10H6N2O:C2H5AlCl2,-0.15012,2,0,0,0,0,0,0,1,0,0,0,0,0,6,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
58,6,C10H6N2O:BH3,-0.2665,2,0,0,0,0,0,0,1,0,0,0,0,0,6,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
58,7,C10H6N2O:BF3,-0.19036,2,0,0,0,0,0,0,1,0,0,0,0,0,6,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
58,8,C10H6N2O:BCl3,-0.31126,2,0,0,0,0,0,0,1,0,0,0,0,0,6,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
58,9,C10H6N2O:BBr3,-0.28542,2,0,0,0,0,0,0,1,0,0,0,0,0,6,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
58,10,C10H6N2O:C18BF15,-0.36096,2,0,0,0,0,0,0,1,0,0,0,0,0,6,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
58,11,C10H6N2O:BI3,-0.20688,2,0,0,0,0,0,0,1,0,0,0,0,0,6,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
58,12,C10H6N2O:O2S,0.00034,2,0,0,0,0,0,0,1,0,0,0,0,0,6,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
59,1,C9H3N2OF:AlCl3,-0.15368,2,0,0,0,0,0,0,1,0,0,0,0,0,3,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
59,2,C9H3N2OF:AlH3,-0.1324,2,0,0,0,0,0,0,1,0,0,0,0,0,3,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
59,3,C9H3N2OF:C18F15Al,-0.16662,2,0,0,0,0,0,0,1,0,0,0,0,0,3,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
59,4,C9H3N2OF:C3H9Al,-0.12582,2,0,0,0,0,0,0,1,0,0,0,0,0,3,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
59,5,C9H3N2OF:C2H5AlCl2,-0.14458,2,0,0,0,0,0,0,1,0,0,0,0,0,3,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
59,6,C9H3N2OF:BH3,-0.25814,2,0,0,0,0,0,0,1,0,0,0,0,0,3,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
59,7,C9H3N2OF:BF3,-0.1214,2,0,0,0,0,0,0,1,0,0,0,0,0,3,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
59,8,C9H3N2OF:BCl3,-0.30328,2,0,0,0,0,0,0,1,0,0,0,0,0,3,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
59,9,C9H3N2OF:BBr3,-0.27592,2,0,0,0,0,0,0,1,0,0,0,0,0,3,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
59,10,C9H3N2OF:C18BF15,-0.36352,2,0,0,0,0,0,0,1,0,0,0,0,0,3,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
59,11,C9H3N2OF:BI3,-0.18616,2,0,0,0,0,0,0,1,0,0,0,0,0,3,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
59,12,C9H3N2OF:O2S,0.00386,2,0,0,0,0,0,0,1,0,0,0,0,0,3,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
60,1,C9H2N2OF2:AlCl3,-0.14756,2,0,0,0,0,0,0,1,0,0,0,0,0,2,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
60,2,C9H2N2OF2:AlH3,-0.124,2,0,0,0,0,0,0,1,0,0,0,0,0,2,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
60,3,C9H2N2OF2:C18F15Al,-0.16848,2,0,0,0,0,0,0,1,0,0,0,0,0,2,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
60,4,C9H2N2OF2:C3H9Al,-0.11712,2,0,0,0,0,0,0,1,0,0,0,0,0,2,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
60,5,C9H2N2OF2:C2H5AlCl2,-0.14316,2,0,0,0,0,0,0,1,0,0,0,0,0,2,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
60,6,C9H2N2OF2:BH3,-0.24548,2,0,0,0,0,0,0,1,0,0,0,0,0,2,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
60,7,C9H2N2OF2:BF3,-0.12222,2,0,0,0,0,0,0,1,0,0,0,0,0,2,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
60,8,C9H2N2OF2:BCl3,-0.29086,2,0,0,0,0,0,0,1,0,0,0,0,0,2,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
60,9,C9H2N2OF2:BBr3,-0.26066,2,0,0,0,0,0,0,1,0,0,0,0,0,2,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
60,10,C9H2N2OF2:C18BF15,-0.33522,2,0,0,0,0,0,0,1,0,0,0,0,0,2,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
60,11,C9H2N2OF2:BI3,-0.16022,2,0,0,0,0,0,0,1,0,0,0,0,0,2,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
60,12,C9H2N2OF2:O2S,-0.00006,2,0,0,0,0,0,0,1,0,0,0,0,0,2,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
61,1,C9H2N2OCl2:AlCl3,-0.15044,2,0,0,0,0,0,0,1,0,0,0,0,0,2,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
61,2,C9H2N2OCl2:AlH3,-0.12546,2,0,0,0,0,0,0,1,0,0,0,0,0,2,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
61,3,C9H2N2OCl2:C18F15Al,-0.1576,2,0,0,0,0,0,0,1,0,0,0,0,0,2,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
61,4,C9H2N2OCl2:C3H9Al,-0.11686,2,0,0,0,0,0,0,1,0,0,0,0,0,2,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
61,5,C9H2N2OCl2:C2H5AlCl2,-0.14166,2,0,0,0,0,0,0,1,0,0,0,0,0,2,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
61,6,C9H2N2OCl2:BH3,-0.2475,2,0,0,0,0,0,0,1,0,0,0,0,0,2,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
61,7,C9H2N2OCl2:BF3,-0.14576,2,0,0,0,0,0,0,1,0,0,0,0,0,2,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
61,8,C9H2N2OCl2:BCl3,-0.29638,2,0,0,0,0,0,0,1,0,0,0,0,0,2,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
61,9,C9H2N2OCl2:BBr3,-0.26538,2,0,0,0,0,0,0,1,0,0,0,0,0,2,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
61,10,C9H2N2OCl2:C18BF15,-0.36012,2,0,0,0,0,0,0,1,0,0,0,0,0,2,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
61,11,C9H2N2OCl2:BI3,-0.16688,2,0,0,0,0,0,0,1,0,0,0,0,0,2,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
61,12,C9H2N2OCl2:O2S,0.00124,2,0,0,0,0,0,0,1,0,0,0,0,0,2,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
62,1,C11H4N2OS:AlCl3,-0.1555,2,0,0,0,0,0,0,1,0,1,0,0,0,4,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
62,2,C11H4N2OS:AlH3,-0.13488,2,0,0,0,0,0,0,1,0,1,0,0,0,4,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
62,3,C11H4N2OS:C18F15Al,-0.16944,2,0,0,0,0,0,0,1,0,1,0,0,0,4,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
62,4,C11H4N2OS:C3H9Al,-0.1316,2,0,0,0,0,0,0,1,0,1,0,0,0,4,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
62,5,C11H4N2OS:C2H5AlCl2,-0.15166,2,0,0,0,0,0,0,1,0,1,0,0,0,4,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
62,6,C11H4N2OS:BH3,-0.27072,2,0,0,0,0,0,0,1,0,1,0,0,0,4,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
62,7,C11H4N2OS:BF3,-0.20934,2,0,0,0,0,0,0,1,0,1,0,0,0,4,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
62,8,C11H4N2OS:BCl3,-0.31166,2,0,0,0,0,0,0,1,0,1,0,0,0,4,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
62,9,C11H4N2OS:BBr3,-0.28672,2,0,0,0,0,0,0,1,0,1,0,0,0,4,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
62,10,C11H4N2OS:C18BF15,-0.35398,2,0,0,0,0,0,0,1,0,1,0,0,0,4,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
62,11,C11H4N2OS:BI3,-0.2081,2,0,0,0,0,0,0,1,0,1,0,0,0,4,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
62,12,C11H4N2OS:O2S,-0.00086,2,0,0,0,0,0,0,1,0,1,0,0,0,4,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
63,1,C13H6N2O:AlCl3,-0.15562,2,0,0,0,0,0,0,1,0,0,0,0,0,6,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
63,2,C13H6N2O:AlH3,-0.13504,2,0,0,0,0,0,0,1,0,0,0,0,0,6,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
63,3,C13H6N2O:C18F15Al,-0.14224,2,0,0,0,0,0,0,1,0,0,0,0,0,6,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
63,4,C13H6N2O:C3H9Al,-0.13048,2,0,0,0,0,0,0,1,0,0,0,0,0,6,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
63,5,C13H6N2O:C2H5AlCl2,-0.14822,2,0,0,0,0,0,0,1,0,0,0,0,0,6,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
63,6,C13H6N2O:BH3,-0.26786,2,0,0,0,0,0,0,1,0,0,0,0,0,6,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
63,7,C13H6N2O:BF3,-0.20514,2,0,0,0,0,0,0,1,0,0,0,0,0,6,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
63,8,C13H6N2O:BCl3,-0.30602,2,0,0,0,0,0,0,1,0,0,0,0,0,6,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
63,9,C13H6N2O:BBr3,-0.27994,2,0,0,0,0,0,0,1,0,0,0,0,0,6,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
63,10,C13H6N2O:C18BF15,-0.35336,2,0,0,0,0,0,0,1,0,0,0,0,0,6,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
63,11,C13H6N2O:BI3,-0.21264,2,0,0,0,0,0,0,1,0,0,0,0,0,6,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
63,12,C13H6N2O:O2S,0.00012,2,0,0,0,0,0,0,1,0,0,0,0,0,6,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
64,1,C14H8N2O:AlCl3,-0.1579,2,0,0,0,0,0,0,1,0,0,0,0,0,8,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
64,2,C14H8N2O:AlH3,-0.1377,2,0,0,0,0,0,0,1,0,0,0,0,0,8,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
64,3,C14H8N2O:C18F15Al,-0.16208,2,0,0,0,0,0,0,1,0,0,0,0,0,8,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
64,4,C14H8N2O:C3H9Al,-0.13134,2,0,0,0,0,0,0,1,0,0,0,0,0,8,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
64,5,C14H8N2O:C2H5AlCl2,-0.15024,2,0,0,0,0,0,0,1,0,0,0,0,0,8,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
64,6,C14H8N2O:BH3,-0.27192,2,0,0,0,0,0,0,1,0,0,0,0,0,8,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
64,7,C14H8N2O:BF3,-0.21342,2,0,0,0,0,0,0,1,0,0,0,0,0,8,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
64,8,C14H8N2O:BCl3,-0.30968,2,0,0,0,0,0,0,1,0,0,0,0,0,8,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
64,9,C14H8N2O:BBr3,-0.28488,2,0,0,0,0,0,0,1,0,0,0,0,0,8,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
64,10,C14H8N2O:C18BF15,-0.35446,2,0,0,0,0,0,0,1,0,0,0,0,0,8,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
64,11,C14H8N2O:BI3,-0.21918,2,0,0,0,0,0,0,1,0,0,0,0,0,8,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
64,12,C14H8N2O:O2S,-0.00078,2,0,0,0,0,0,0,1,0,0,0,0,0,8,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
65,1,C13H5N2OF:AlCl3,-0.15468,2,0,0,0,0,0,0,1,0,0,0,0,0,5,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
65,2,C13H5N2OF:AlH3,-0.1338,2,0,0,0,0,0,0,1,0,0,0,0,0,5,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
65,3,C13H5N2OF:C18F15Al,-0.1591,2,0,0,0,0,0,0,1,0,0,0,0,0,5,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
65,4,C13H5N2OF:C3H9Al,-0.12978,2,0,0,0,0,0,0,1,0,0,0,0,0,5,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
65,5,C13H5N2OF:C2H5AlCl2,-0.14676,2,0,0,0,0,0,0,1,0,0,0,0,0,5,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
65,6,C13H5N2OF:BH3,-0.26716,2,0,0,0,0,0,0,1,0,0,0,0,0,5,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
65,7,C13H5N2OF:BF3,-0.20368,2,0,0,0,0,0,0,1,0,0,0,0,0,5,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
65,8,C13H5N2OF:BCl3,-0.30464,2,0,0,0,0,0,0,1,0,0,0,0,0,5,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
65,9,C13H5N2OF:BBr3,-0.27886,2,0,0,0,0,0,0,1,0,0,0,0,0,5,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
65,10,C13H5N2OF:C18BF15,-0.35118,2,0,0,0,0,0,0,1,0,0,0,0,0,5,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
65,11,C13H5N2OF:BI3,-0.20716,2,0,0,0,0,0,0,1,0,0,0,0,0,5,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
